O,D,weight
2304202,2314102,4227.0
2304236,2301000,230.0
2304236,2302404,95.0
2304236,2303709,74.0
2304236,2304103,17.0
2304236,2304202,17.0
2304236,2304285,278.0
2304236,2304350,463.0
2304236,2304400,2032.0
2304236,2305001,447.0
2304236,2305803,400.0
2304236,2305902,590.0
2304236,2306256,74.0
2304236,2306405,20.0
2304236,2307304,100.0
2304236,2307650,1956.0
2304236,2308708,266.0
2304236,2309300,3.0
2304236,2310209,4.0
2304236,2310704,2.0
2304236,2311306,3.0
2304236,2311801,2.0
2304236,2312106,1.0
2304236,2312205,4.0
2304236,2312304,93.0
2304236,2312403,26.0
2304236,2312908,825.0
2304236,2313401,239.0
2304236,2313609,35.0
2304236,2313906,3.0
2304251,2300200,5431.0
2304251,2300507,25.0
2304251,2300754,150.0
2304251,2301000,1502.0
2304251,2301109,47.0
2304251,2301257,4.0
2304251,2301703,6.0
2304251,2301950,2.0
2304251,2302305,1767.0
2304251,2302404,270.0
2304251,2302503,69.0
2304251,2302602,264.0
2304251,2302800,5.0
2304251,2303402,4.0
2304251,2303501,24.0
2304251,2303709,196.0
2304251,2303907,6.0
2304251,2303956,1.0
2304251,2304004,2.0
2304251,2304103,12.0
2304251,2304202,64.0
2304251,2304285,897.0
2304251,2304350,1307.0
2304251,2304400,5124.0
2304251,2304509,27.0
2304251,2304657,6.0
2304251,2304707,626.0
2304251,2305001,13.0
2304251,2305209,11.0
2304251,2305233,7.0
2304251,2305308,10.0
2304251,2305357,6.0
2304251,2305803,21.0
2304251,2305902,24.0
2304251,2306108,8.0
2304251,2306256,354.0
2304251,2306306,17.0
2304251,2306405,519.0
2304251,2306553,983.0
2304251,2307007,19.0
2304251,2307254,16332.0
2304251,2307304,74.0
2304251,2307650,1932.0
2304251,2307700,26.0
2304251,2307809,849.0
2304251,2307908,46.0
2304251,2308005,32.0
2304251,2308203,44.0
2304251,2308302,656.0
2304251,2308377,26.0
2304251,2308708,380.0
2304251,2308906,89.0
2304251,2309409,23.0
2304251,2309607,24.0
2304251,2309706,131.0
2304251,2310209,4.0
2304251,2310258,18.0
2304251,2310308,2.0
2304251,2311306,45.0
2304251,2311702,16.0
2304251,2311801,14.0
2304251,2312007,26.0
2304251,2312205,123.0
2304251,2312304,16.0
2304251,2312403,52.0
2304251,2312809,473.0
2304251,2312908,2672.0
2304251,2313203,8.0
2304251,2313401,361.0
2304251,2313500,123.0
2304251,2313559,35.0
2304251,2313609,23.0
2304251,2313906,8.0
2304251,2313955,28.0
2304251,2314102,15.0
2304269,2300309,351.0
2304269,2301000,112.0
2304269,2301109,3.0
2304269,2301901,75.0
2304269,2302404,68.0
2304269,2303709,49.0
2304269,2304285,71.0
2304269,2304400,784.0
2304269,2305506,947.0
2304269,2306702,70.0
2304269,2306900,146.0
2304269,2307304,535.0
2304269,2307601,78.0
2304269,2307650,612.0
2304269,2308351,229.0
2304269,2308500,23.0
2304269,2308708,41.0
2304269,2309706,10.0
2304269,2310258,18.0
2304269,2310506,14.0
2304269,2310902,233.0
2304269,2311306,55.0
2304269,2311355,10.0
2304269,2311405,47.0
2304269,2312700,70.0
2304269,2313005,304.0
2304269,2313302,33.0
2304277,2300705,22.0
2304277,2301000,117.0
2304277,2301901,102.0
2304277,2302404,141.0
2304277,2304285,216.0
2304277,2304400,1203.0
2304277,2304657,43.0
2304277,2305506,39.0
2304277,2306009,111.0
2304277,2306256,39.0
2304277,2306702,9.0
2304277,2306900,314.0
2304277,2307304,371.0
2304277,2307601,97.0
2304277,2307650,521.0
2304277,2308708,125.0
2304277,2310803,57.0
2304277,2311231,13.0
2304285,2300101,1066.0
2304285,2300150,9691.0
2304285,2300200,17882.0
2304285,2300309,5804.0
2304285,2300408,2441.0
2304285,2300507,4023.0
2304285,2300606,1361.0
2304285,2300705,12469.0
2304285,2300754,11618.0
2304285,2300804,1838.0
2304285,2300903,11570.0
2304285,2301000,117886.0
2304285,2301109,46982.0
2304285,2301208,15464.0
2304285,2301257,4993.0
2304285,2301307,1787.0
2304285,2301406,6311.0
2304285,2301505,1069.0
2304285,2301604,2856.0
2304285,2301703,2465.0
2304285,2301802,660.0
2304285,2301851,7666.0
2304285,2301901,11032.0
2304285,2301950,18576.0
2304285,2302008,3795.0
2304285,2302057,6699.0
2304285,2302107,28536.0
2304285,2302206,51818.0
2304285,2302305,12778.0
2304285,2302404,20617.0
2304285,2302503,7197.0
2304285,2302602,24433.0
2304285,2302701,4031.0
2304285,2302800,40303.0
2304285,2302909,12496.0
2304285,2303006,11066.0
2304285,2303105,5926.0
2304285,2303204,3115.0
2304285,2303303,1662.0
2304285,2303402,8366.0
2304285,2303501,45814.0
2304285,2303600,3180.0
2304285,2303659,5952.0
2304285,2303709,96718.0
2304285,2303808,3620.0
2304285,2303907,5645.0
2304285,2303931,3884.0
2304285,2303956,13304.0
2304285,2304004,7640.0
2304285,2304103,27818.0
2304285,2304202,15658.0
2304285,2304236,8069.0
2304285,2304251,12232.0
2304285,2304269,1642.0
2304285,2304277,4651.0
2304285,2304301,2766.0
2304285,2304350,5361.0
2304285,2304400,741584.0
2304285,2304459,20736.0
2304285,2304509,7538.0
2304285,2304608,7684.0
2304285,2304657,4754.0
2304285,2304707,9463.0
2304285,2304806,444.0
2304285,2304905,3609.0
2304285,2304954,7915.0
2304285,2305001,15602.0
2304285,2305100,10409.0
2304285,2305209,10447.0
2304285,2305233,43335.0
2304285,2305266,7748.0
2304285,2305308,8701.0
2304285,2305332,7393.0
2304285,2305357,21322.0
2304285,2305407,5063.0
2304285,2305506,19112.0
2304285,2305605,12076.0
2304285,2305654,5636.0
2304285,2305704,2466.0
2304285,2305803,15038.0
2304285,2305902,11901.0
2304285,2306009,12907.0
2304285,2306108,8796.0
2304285,2306207,9012.0
2304285,2306256,45928.0
2304285,2306306,16291.0
2304285,2306405,27622.0
2304285,2306504,11304.0
2304285,2306553,13071.0
2304285,2306603,14138.0
2304285,2306702,3939.0
2304285,2306801,3158.0
2304285,2306900,6947.0
2304285,2307007,20111.0
2304285,2307106,3179.0
2304285,2307205,1261.0
2304285,2307254,13320.0
2304285,2307304,28583.0
2304285,2307403,3135.0
2304285,2307502,2838.0
2304285,2307601,41645.0
2304285,2307635,14972.0
2304285,2307650,140077.0
2304285,2307700,44220.0
2304285,2307809,9649.0
2304285,2307908,4560.0
2304285,2308005,8098.0
2304285,2308104,3944.0
2304285,2308203,4420.0
2304285,2308302,2335.0
2304285,2308351,3923.0
2304285,2308377,2552.0
2304285,2308401,4501.0
2304285,2308500,4372.0
2304285,2308609,8259.0
2304285,2308708,35894.0
2304285,2308807,2395.0
2304285,2308906,5669.0
2304285,2309003,6976.0
2304285,2309102,8595.0
2304285,2309201,1676.0
2304285,2309300,12337.0
2304285,2309409,11514.0
2304285,2309458,14466.0
2304285,2309508,1871.0
2304285,2309607,35177.0
2304285,2309706,33796.0
2304285,2309805,10542.0
2304285,2309904,2629.0
2304285,2310001,12412.0
2304285,2310100,6303.0
2304285,2310209,28744.0
2304285,2310258,21758.0
2304285,2310308,2410.0
2304285,2310407,7771.0
2304285,2310506,12259.0
2304285,2310605,2977.0
2304285,2310704,26073.0
2304285,2310803,2786.0
2304285,2310852,25980.0
2304285,2310902,3095.0
2304285,2310951,2710.0
2304285,2311009,5795.0
2304285,2311108,1850.0
2304285,2311207,1144.0
2304285,2311231,6316.0
2304285,2311264,2447.0
2304285,2311306,43009.0
2304285,2311355,2243.0
2304285,2311405,43639.0
2304285,2311504,11244.0
2304285,2311603,20833.0
2304285,2311702,7292.0
2304285,2311801,35319.0
2304285,2311900,2496.0
2304285,2311959,1177.0
2304285,2312007,7404.0
2304285,2312106,1098.0
2304285,2312205,16625.0
2304285,2312304,16440.0
2304285,2312403,32288.0
2304285,2312502,9987.0
2304285,2312601,7870.0
2304285,2312700,4874.0
2304285,2312809,2365.0
2304285,2312908,39887.0
2304285,2313005,3514.0
2304285,2313104,24570.0
2304285,2313203,12911.0
2304285,2313252,917.0
2304285,2313302,9151.0
2304285,2313351,10902.0
2304285,2313401,19037.0
2304285,2313500,34512.0
2304285,2313559,4536.0
2304285,2313609,11119.0
2304285,2313708,490.0
2304285,2313757,4307.0
2304285,2313807,7923.0
2304285,2313906,3120.0
2304285,2313955,13975.0
2304285,2314003,5299.0
2304285,2314102,14391.0
2304301,2300101,4.0
2304301,2300606,4035.0
2304301,2301000,183.0
2304301,2301604,13.0
2304301,2301703,6.0
2304301,2301851,233.0
2304301,2301901,362.0
2304301,2302404,84.0
2304301,2302503,42.0
2304301,2303303,96.0
2304301,2303709,65.0
2304301,2303808,2.0
2304301,2303931,203.0
2304301,2304202,2151.0
2304301,2304285,144.0
2304301,2304400,1251.0
2304301,2304806,13.0
2304301,2305407,4.0
2304301,2305506,1332.0
2304301,2305704,1.0
2304301,2306256,26.0
2304301,2306900,18.0
2304301,2307007,24.0
2304301,2307106,7.0
2304301,2307304,2480.0
2304301,2307502,29.0
2304301,2307601,3.0
2304301,2307650,833.0
2304301,2307700,27.0
2304301,2308104,31.0
2304301,2308203,41.0
2304301,2308401,4.0
2304301,2308708,343.0
2304301,2309003,7.0
2304301,2309201,797.0
2304301,2310605,81.0
2304301,2311355,28.0
2304301,2311405,37.0
2304301,2311801,1.0
2304301,2312106,21.0
2304301,2312908,29.0
2304301,2314003,317.0
2304350,2300200,18523.0
2304350,2300507,4730.0
2304350,2300754,11776.0
2304350,2301000,476.0
2304350,2301208,32.0
2304350,2301257,4320.0
2304350,2301950,5.0
2304350,2302057,8447.0
2304350,2302107,55.0
2304350,2302305,12942.0
2304350,2302404,164.0
2304350,2302602,21099.0
2304350,2302800,226.0
2304350,2302909,39.0
2304350,2303006,56.0
2304350,2303105,6997.0
2304350,2303402,8915.0
2304350,2303501,13.0
2304350,2303659,4571.0
2304350,2303709,453.0
2304350,2303907,4232.0
2304350,2304004,7245.0
2304350,2304103,25401.0
2304350,2304236,6085.0
2304350,2304251,16101.0
2304350,2304285,363.0
2304350,2304400,4656.0
2304350,2304509,5332.0
2304350,2304608,10.0
2304350,2304657,6073.0
2304350,2304707,10550.0
2304350,2304905,6429.0
2304350,2305001,16652.0
2304350,2305209,7166.0
2304350,2305233,56.0
2304350,2305266,11.0
2304350,2305308,9436.0
2304350,2305332,87.0
2304350,2305506,5.0
2304350,2305605,9433.0
2304350,2305654,4598.0
2304350,2305803,12606.0
2304350,2305902,12297.0
2304350,2306108,6205.0
2304350,2306256,87.0
2304350,2306306,10305.0
2304350,2306405,25426.0
2304350,2306553,16859.0
2304350,2307254,17650.0
2304350,2307304,34.0
2304350,2307601,53.0
2304350,2307635,34.0
2304350,2307650,1443.0
2304350,2307700,102.0
2304350,2307809,12168.0
2304350,2307908,5483.0
2304350,2308005,12417.0
2304350,2308203,6357.0
2304350,2308377,4415.0
2304350,2308609,6005.0
2304350,2308708,251.0
2304350,2308807,4727.0
2304350,2308906,7218.0
2304350,2309003,8079.0
2304350,2309300,11532.0
2304350,2309409,7254.0
2304350,2309607,40.0
2304350,2309706,44.0
2304350,2309904,3324.0
2304350,2310209,102.0
2304350,2310506,95.0
2304350,2310704,44.0
2304350,2310852,1.0
2304350,2310951,3759.0
2304350,2311009,5811.0
2304350,2311264,301.0
2304350,2311306,122.0
2304350,2311405,88.0
2304350,2311504,27.0
2304350,2311702,9415.0
2304350,2311801,69.0
2304350,2312007,9736.0
2304350,2312205,15237.0
2304350,2312304,13899.0
2304350,2312403,153.0
2304350,2312601,15.0
2304350,2312700,35.0
2304350,2312809,3973.0
2304350,2312908,35729.0
2304350,2313104,90.0
2304350,2313203,10255.0
2304350,2313302,30.0
2304350,2313351,75.0
2304350,2313401,18982.0
2304350,2313500,90.0
2304350,2313559,5467.0
2304350,2313609,12052.0
2304350,2313757,3951.0
2304350,2313807,8658.0
2304350,2313906,5667.0
2304350,2313955,10427.0
2304350,2314102,9762.0
2304400,2300101,24851.0
2304400,2300150,97702.0
2304400,2300200,218327.0
2304400,2300309,137665.0
2304400,2300408,25796.0
2304400,2300507,28777.0
2304400,2300606,14792.0
2304400,2300705,69075.0
2304400,2300754,156500.0
2304400,2300804,26435.0
2304400,2300903,77461.0
2304400,2301000,748772.0
2304400,2301109,432068.0
2304400,2301208,123838.0
2304400,2301257,42075.0
2304400,2301307,39335.0
2304400,2301406,57074.0
2304400,2301505,19198.0
2304400,2301604,56086.0
2304400,2301703,59924.0
2304400,2301802,16397.0
2304400,2301851,80912.0
2304400,2301901,111288.0
2304400,2301950,128464.0
2304400,2302008,57712.0
2304400,2302057,50757.0
2304400,2302107,230886.0
2304400,2302206,355923.0
2304400,2302305,113620.0
2304400,2302404,189562.0
2304400,2302503,133004.0
2304400,2302602,232851.0
2304400,2302701,76356.0
2304400,2302800,333183.0
2304400,2302909,90394.0
2304400,2303006,86951.0
2304400,2303105,50670.0
2304400,2303204,41081.0
2304400,2303303,45622.0
2304400,2303402,65899.0
2304400,2303501,414708.0
2304400,2303600,39896.0
2304400,2303659,50404.0
2304400,2303709,1528730.0
2304400,2303808,70532.0
2304400,2303907,40326.0
2304400,2303931,32183.0
2304400,2303956,123138.0
2304400,2304004,56758.0
2304400,2304103,300387.0
2304400,2304202,253198.0
2304400,2304236,64872.0
2304400,2304251,165538.0
2304400,2304269,30472.0
2304400,2304277,30249.0
2304400,2304285,1089566.0
2304400,2304301,35286.0
2304400,2304350,74521.0
2304400,2304459,118855.0
2304400,2304509,70322.0
2304400,2304608,37806.0
2304400,2304657,43545.0
2304400,2304707,124409.0
2304400,2304806,8635.0
2304400,2304905,42286.0
2304400,2304954,116779.0
2304400,2305001,155457.0
2304400,2305100,62733.0
2304400,2305209,84455.0
2304400,2305233,488155.0
2304400,2305266,44154.0
2304400,2305308,105376.0
2304400,2305332,63016.0
2304400,2305357,118849.0
2304400,2305407,147927.0
2304400,2305506,354543.0
2304400,2305605,91119.0
2304400,2305654,45197.0
2304400,2305704,44067.0
2304400,2305803,162067.0
2304400,2305902,114950.0
2304400,2306009,77205.0
2304400,2306108,84838.0
2304400,2306207,61064.0
2304400,2306256,374910.0
2304400,2306306,232415.0
2304400,2306405,401703.0
2304400,2306504,78968.0
2304400,2306553,201334.0
2304400,2306603,84454.0
2304400,2306702,83919.0
2304400,2306801,60279.0
2304400,2306900,193848.0
2304400,2307007,185991.0
2304400,2307106,38097.0
2304400,2307205,17607.0
2304400,2307254,225732.0
2304400,2307304,529290.0
2304400,2307403,80845.0
2304400,2307502,65623.0
2304400,2307601,343830.0
2304400,2307635,89478.0
2304400,2307650,1790189.0
2304400,2307700,524920.0
2304400,2307809,134283.0
2304400,2307908,38116.0
2304400,2308005,83775.0
2304400,2308104,81849.0
2304400,2308203,34798.0
2304400,2308302,58571.0
2304400,2308351,70328.0
2304400,2308377,26669.0
2304400,2308401,62022.0
2304400,2308500,127798.0
2304400,2308609,85453.0
2304400,2308708,317567.0
2304400,2308807,19884.0
2304400,2308906,80130.0
2304400,2309003,50998.0
2304400,2309102,61884.0
2304400,2309201,38745.0
2304400,2309300,142689.0
2304400,2309409,105783.0
2304400,2309458,132417.0
2304400,2309508,71429.0
2304400,2309607,416884.0
2304400,2309706,336165.0
2304400,2309805,76693.0
2304400,2309904,26982.0
2304400,2310001,68428.0
2304400,2310100,54111.0
2304400,2310209,258313.0
2304400,2310258,228317.0
2304400,2310308,92185.0
2304400,2310407,57250.0
2304400,2310506,131148.0
2304400,2310605,29886.0
2304400,2310704,192187.0
2304400,2310803,64993.0
2304400,2310852,157290.0
2304400,2310902,53151.0
2304400,2310951,27135.0
2304400,2311009,51330.0
2304400,2311108,27278.0
2304400,2311207,23660.0
2304400,2311231,31155.0
2304400,2311264,72012.0
2304400,2311306,394883.0
2304400,2311355,37994.0
2304400,2311405,333552.0
2304400,2311504,135751.0
2304400,2311603,182237.0
2304400,2311702,87339.0
2304400,2311801,360941.0
2304400,2311900,27219.0
2304400,2311959,28997.0
2304400,2312007,76748.0
2304400,2312106,18906.0
2304400,2312205,170819.0
2304400,2312304,168414.0
2304400,2312403,459138.0
2304400,2312502,43957.0
2304400,2312601,74127.0
2304400,2312700,137467.0
2304400,2312809,24977.0
2304400,2312908,665955.0
2304400,2313005,88494.0
2304400,2313104,171502.0
2304400,2313203,96967.0
2304400,2313252,20050.0
2304400,2313302,201139.0
2304400,2313351,72871.0
2304400,2313401,288007.0
2304400,2313500,248541.0
2304400,2313559,66999.0
2304400,2313609,131675.0
2304400,2313708,13933.0
2304400,2313757,73008.0
2304400,2313807,98304.0
2304400,2313906,37445.0
2304400,2313955,96335.0
2304400,2314003,100664.0
2304400,2314102,126029.0
2304459,2300200,1.0
2304459,2301000,574.0
2304459,2301109,11069.0
2304459,2301257,22.0
2304459,2301406,15.0
2304459,2302206,1377.0
2304459,2302602,28.0
2304459,2302800,5.0
2304459,2303501,1425.0
2304459,2303709,191.0
2304459,2303956,10.0
2304459,2304285,1344.0
2304459,2304400,6479.0
2304459,2304657,10.0
2304459,2305233,130.0
2304459,2305357,1951.0
2304459,2306009,11.0
2304459,2306207,46.0
2304459,2306256,175.0
2304459,2306553,66.0
2304459,2307007,512.0
2304459,2307304,51.0
2304459,2307601,292.0
2304459,2307650,1948.0
2304459,2307700,19.0
2304459,2308708,747.0
2304459,2309607,173.0
2304459,2309706,30.0
2304459,2310001,17.0
2304459,2310209,4.0
2304459,2310852,15.0
2304459,2311405,7.0
2304459,2311504,7.0
2304459,2311801,113.0
2304459,2312304,3.0
2304459,2312403,5.0
2304459,2312908,124.0
2304459,2313104,87.0
2304509,2300200,1258.0
2304509,2300408,9.0
2304509,2300507,1233.0
2304509,2300606,28.0
2304509,2300754,127.0
2304509,2301000,417.0
2304509,2301109,330.0
2304509,2301257,77.0
2304509,2301505,38.0
2304509,2301901,173.0
2304509,2302057,579.0
2304509,2302206,27.0
2304509,2302305,156.0
2304509,2302404,94.0
2304509,2302503,131.0
2304509,2302602,1919.0
2304509,2302701,240.0
2304509,2302800,786.0
2304509,2303105,995.0
2304509,2303402,476.0
2304509,2303659,111.0
2304509,2303709,228.0
2304509,2303907,126.0
2304509,2304004,1468.0
2304509,2304103,1767.0
2304509,2304202,49.0
2304509,2304236,305.0
2304509,2304251,1579.0
2304509,2304277,108.0
2304509,2304285,442.0
2304509,2304350,1512.0
2304509,2304400,9849.0
2304509,2304657,772.0
2304509,2304707,1169.0
2304509,2304806,71.0
2304509,2304905,473.0
2304509,2304954,281.0
2304509,2305001,977.0
2304509,2305209,332.0
2304509,2305233,131.0
2304509,2305308,698.0
2304509,2305357,67.0
2304509,2305506,740.0
2304509,2305605,67.0
2304509,2305654,48.0
2304509,2305803,1018.0
2304509,2305902,798.0
2304509,2306108,305.0
2304509,2306256,114.0
2304509,2306306,138.0
2304509,2306405,1353.0
2304509,2306553,502.0
2304509,2307007,226.0
2304509,2307254,1595.0
2304509,2307304,1310.0
2304509,2307601,100.0
2304509,2307650,1362.0
2304509,2307700,347.0
2304509,2307809,210.0
2304509,2307908,540.0
2304509,2308005,1754.0
2304509,2308104,19.0
2304509,2308203,1456.0
2304509,2308302,28.0
2304509,2308609,377.0
2304509,2308708,282.0
2304509,2308807,475.0
2304509,2308906,391.0
2304509,2309003,558.0
2304509,2309201,32.0
2304509,2309300,827.0
2304509,2309409,489.0
2304509,2309607,125.0
2304509,2309706,59.0
2304509,2309904,454.0
2304509,2310308,159.0
2304509,2310506,34.0
2304509,2310803,21.0
2304509,2311009,81.0
2304509,2311264,75.0
2304509,2311306,130.0
2304509,2311405,435.0
2304509,2311702,453.0
2304509,2311801,105.0
2304509,2312007,457.0
2304509,2312205,1099.0
2304509,2312304,1363.0
2304509,2312403,28.0
2304509,2312502,39.0
2304509,2312601,39.0
2304509,2312809,420.0
2304509,2312908,8665.0
2304509,2313203,305.0
2304509,2313252,61.0
2304509,2313302,352.0
2304509,2313401,8972.0
2304509,2313500,114.0
2304509,2313609,3454.0
2304509,2313708,33.0
2304509,2313807,148.0
2304509,2313906,512.0
2304509,2313955,723.0
2304509,2314003,52.0
2304509,2314102,1234.0
2304608,2300903,625.0
2304608,2301000,134.0
2304608,2302404,24.0
2304608,2302503,57.0
2304608,2302800,5.0
2304608,2303709,72.0
2304608,2303808,1.0
2304608,2304202,30.0
2304608,2304285,212.0
2304608,2304400,1147.0
2304608,2306405,70.0
2304608,2306603,302.0
2304608,2307304,4.0
2304608,2307650,962.0
2304608,2308708,116.0
2304608,2310258,4.0
2304608,2310704,14.0
2304608,2311306,4.0
2304608,2312908,92.0
2304657,2301000,146.0
2304657,2301901,8.0
2304657,2302206,1.0
2304657,2303659,15.0
2304657,2303709,85.0
2304657,2303907,19.0
2304657,2304004,112.0
2304657,2304202,79.0
2304657,2304285,57.0
2304657,2304350,323.0
2304657,2304400,1215.0
2304657,2304509,257.0
2304657,2305001,37.0
2304657,2305100,4.0
2304657,2305233,4.0
2304657,2305803,181.0
2304657,2305902,9.0
2304657,2306108,6.0
2304657,2306256,43.0
2304657,2306405,16.0
2304657,2307304,108.0
2304657,2307650,702.0
2304657,2308005,97.0
2304657,2308708,174.0
2304657,2308807,93.0
2304657,2309003,305.0
2304657,2309201,3.0
2304657,2309607,67.0
2304657,2309904,623.0
2304657,2311306,2.0
2304657,2311504,1.0
2304657,2311702,18.0
2304657,2311801,5.0
2304657,2312205,7.0
2304657,2312304,129.0
2304657,2312403,5.0
2304657,2312908,976.0
2304657,2313401,102.0
2304657,2314102,2.0
2304707,2300200,937.0
2304707,2300507,68.0
2304707,2300754,14.0
2304707,2301000,854.0
2304707,2302057,3642.0
2304707,2302305,64.0
2304707,2302404,174.0
2304707,2302503,69.0
2304707,2302602,9698.0
2304707,2302800,9.0
2304707,2303105,26.0
2304707,2303659,18.0
2304707,2303709,227.0
2304707,2303907,3179.0
2304707,2303956,4.0
2304707,2304004,974.0
2304707,2304202,150.0
2304707,2304251,468.0
2304707,2304285,321.0
2304707,2304350,938.0
2304707,2304400,5131.0
2304707,2304459,126.0
2304707,2304509,63.0
2304707,2304657,74.0
2304707,2304905,25.0
2304707,2305803,31.0
2304707,2306256,56.0
2304707,2306405,101.0
2304707,2306553,175.0
2304707,2306801,3.0
2304707,2306900,4.0
